0,1,2
項次,非臉部創傷之傷口大小之處置項目,"意外創傷
縫合處置
給付倍數"
1,小於等於10公分（含）,0.5
2,大於10公分,1
項次,臉部創傷之傷口大小之處置項目,"意外創傷
縫合處置
給付倍數"
1,小於5公分（不含）,1
2,5至10公分（不含）,2
3,大於10公分（含）,3
